plot,year,range,column,type,rep,treatment,species,accession,date,mean_tgi,median_tgi,q1_tgi,q3_tgi,var_tgi,sd_tgi
7604,2021,76,04,experimental,1,WW,sorghum bicolor,AZ21-BTx642-245,07-16-2021,14.147007158717674,9.669999999999987,5.549999999999997,20.879999999999995,147.1173575663548,12.129194431880247
7605,2021,76,05,experimental,1,WW,sorghum bicolor,AZ21-BTx642-67,07-16-2021,14.31987846740126,9.25,3.6700000000000017,22.660000000000004,175.69468690555715,13.254987246525632
7606,2021,76,06,experimental,1,WW,sorghum bicolor,AZ21-BTx642-129,07-16-2021,10.168664895951485,5.6200000000000045,2.8400000000000034,13.349999999999994,118.69275725469933,10.894620564971472
7607,2021,76,07,experimental,1,WW,sorghum bicolor,AZ21-BTx642-14,07-16-2021,12.879636770714354,8.059999999999988,4.059999999999988,19.760000000000005,142.53037033125003,11.93860839173687
7608,2021,76,08,experimental,1,WW,sorghum bicolor,AZ21-BTx642-130,07-16-2021,14.729773123612809,10.149999999999999,5.010000000000005,23.389999999999986,150.26675448548863,12.258334082798063
7609,2021,76,09,experimental,1,WW,sorghum bicolor,AZ21-BTx642-239,07-16-2021,13.186110393458167,8.879999999999995,4.400000000000006,19.22,136.45723315906244,11.681491050335246
7610,2021,76,10,experimental,1,WW,sorghum bicolor,AZ21-BTx642-46,07-16-2021,10.266326182430575,7.200000000000003,4.859999999999999,12.810000000000002,73.206903472608,8.556103287864634
7611,2021,76,11,experimental,1,WW,sorghum bicolor,AZ21-BTx642-13,07-16-2021,15.281649906036058,10.34999999999998,6.25,23.29,145.10391663494016,12.045908709389266
7612,2021,76,12,check,1,WW,sorghum bicolor,BTx642,07-16-2021,14.632966702996061,9.349999999999994,5.829999999999998,21.83,150.395695889614,12.263592291397085
7613,2021,76,13,experimental,1,WW,sorghum bicolor,AZ21-BTx642-109,07-16-2021,13.459506189466783,8.129999999999995,5.469999999999999,19.85,136.12758980557322,11.667372875055174
7614,2021,76,14,experimental,1,WW,sorghum bicolor,AZ21-BTx642-174,07-16-2021,12.413757430365658,7.739999999999995,5.3500000000000085,18.659999999999997,108.08594209358662,10.396438914050648
7615,2021,76,15,experimental,1,WW,sorghum bicolor,AZ21-BTx642-2,07-16-2021,15.791852048962214,10.489999999999995,5.640000000000015,24.590000000000003,172.25952884106954,13.124767763319454
7616,2021,76,16,experimental,1,WW,sorghum bicolor,AZ21-BTx642-47,07-16-2021,13.65925945442017,8.129999999999995,5.079999999999998,20.269999999999996,148.97942178955992,12.20571267028517
7617,2021,76,17,check,2,WW,sorghum bicolor,BTx642,07-16-2021,12.938617866198992,7.0800000000000125,3.960000000000008,19.540000000000006,154.01027670254558,12.410087699228622
7618,2021,76,18,experimental,2,WW,sorghum bicolor,AZ21-BTx642-160,07-16-2021,13.490720344752063,7.1000000000000085,4.079999999999998,20.07,177.9707179819292,13.340566628967796
7619,2021,76,19,experimental,2,WW,sorghum bicolor,AZ21-BTx642-2,07-16-2021,15.406354790288008,9.180000000000007,4.909999999999997,24.680000000000007,187.69985301659722,13.700359594426608
7620,2021,76,20,experimental,2,WW,sorghum bicolor,AZ21-BTx642-99,07-16-2021,13.776984943167841,7.570000000000007,3.9599999999999937,22.370000000000005,167.57897787739964,12.945229927560176
7621,2021,76,21,experimental,2,WW,sorghum bicolor,AZ21-BTx642-209,07-16-2021,4.395573153386305,3.25,2.180000000000007,4.739999999999995,21.87997113761075,4.6776031402429545
7622,2021,76,22,experimental,2,WW,sorghum bicolor,AZ21-BTx642-54,07-16-2021,15.085663613362827,8.469999999999985,5.0,24.22,183.52280562071815,13.547058928812488
7623,2021,76,23,experimental,2,WW,sorghum bicolor,AZ21-BTx642-47,07-16-2021,14.534438497696284,8.570000000000007,4.569999999999993,23.340000000000003,170.86564934497486,13.071558795529127
7624,2021,76,24,experimental,2,WW,sorghum bicolor,AZ21-BTx642-187,07-16-2021,13.19840346905284,7.790000000000006,3.569999999999993,20.099999999999998,164.51511228560219,12.82634446308075
7625,2021,76,25,experimental,2,WW,sorghum bicolor,AZ21-BTx642-238,07-16-2021,13.316672069401104,8.450000000000003,3.0600000000000023,22.269999999999996,152.71728560306153,12.357883540601179
7626,2021,76,26,experimental,2,WW,sorghum bicolor,AZ21-BTx642-114,07-16-2021,14.118440806778102,8.789999999999992,2.66,24.05,183.56150844333015,13.5484873119965
7627,2021,76,27,experimental,2,WW,sorghum bicolor,AZ21-BTx642-146,07-16-2021,16.30307014353603,10.790000000000006,4.100000000000007,27.439999999999998,212.55408497461627,14.579234718414279
7628,2021,76,28,experimental,2,WW,sorghum bicolor,AZ21-BTx642-230,07-16-2021,13.585103166290926,8.280000000000001,4.010000000000005,21.049999999999997,161.03249531284976,12.689857970554664
7629,2021,76,29,experimental,2,WW,sorghum bicolor,AZ21-BTx642-6,07-16-2021,14.257646203049102,9.100000000000001,3.8599999999999994,23.27000000000001,168.82186999948507,12.993147039862402
7630,2021,76,30,experimental,2,WW,sorghum bicolor,AZ21-BTx642-16,07-16-2021,11.336689450754431,5.879999999999999,2.719999999999999,15.54,163.683560672158,12.793887629339176
7631,2021,76,31,experimental,2,WW,sorghum bicolor,AZ21-BTx642-120,07-16-2021,12.15337497586626,7.109999999999999,3.6700000000000017,18.590000000000003,128.9343654740823,11.354926925087732
7632,2021,76,32,border,,WW,sorghum bicolor,BTx642,07-16-2021,14.826466817564507,11.689999999999998,3.9399999999999977,24.709999999999997,142.8591744718052,11.952371081580642
7701,2021,77,01,border,,WW,sorghum bicolor,BTx642,07-16-2021,15.345961893445923,11.080000000000005,6.109999999999999,24.269999999999996,131.17246704647815,11.453054922005663
7702,2021,77,02,experimental,1,WW,sorghum bicolor,AZ21-BTx642-134,07-16-2021,9.836955934304306,6.3799999999999955,4.710000000000001,10.689999999999998,88.21970218950538,9.39253438585696
7703,2021,77,03,experimental,1,WW,sorghum bicolor,AZ21-BTx642-26,07-16-2021,13.981321036035009,9.25,5.009999999999991,21.490000000000002,146.79292474127928,12.11581300372696
7704,2021,77,04,experimental,1,WW,sorghum bicolor,AZ21-BTx642-196,07-16-2021,13.399875037351343,9.059999999999988,5.329999999999998,19.299999999999997,138.40221981406225,11.76444728043193
7705,2021,77,05,experimental,1,WW,sorghum bicolor,AZ21-BTx642-44,07-16-2021,6.317671252295897,3.3300000000000125,1.5,7.519999999999996,67.75949349031258,8.231615484843335
7706,2021,77,06,experimental,1,WW,sorghum bicolor,AZ21-BTx642-100,07-16-2021,14.230616060023708,8.840000000000003,4.450000000000003,23.19499999999999,157.6695413614567,12.55665327073487
7707,2021,77,07,experimental,1,WW,sorghum bicolor,AZ21-BTx642-224,07-16-2021,12.296670589939522,6.719999999999999,3.0600000000000023,19.75999999999999,156.0536722749195,12.492144422592924
7708,2021,77,08,check,1,WW,sorghum bicolor,BTx642,07-16-2021,14.578172041746981,8.790000000000006,4.88000000000001,23.370000000000005,169.35465320033907,13.013633358917835
7709,2021,77,09,experimental,1,WW,sorghum bicolor,AZ21-BTx642-183,07-16-2021,7.506496654376621,4.589999999999996,3.059999999999988,7.6200000000000045,69.99430735764052,8.366260057973367
7710,2021,77,10,experimental,1,WW,sorghum bicolor,AZ21-BTx642-34,07-16-2021,14.481117860553965,8.469999999999999,5.519999999999996,22.120000000000005,160.79760502682385,12.680599553129333
7711,2021,77,11,experimental,1,WW,sorghum bicolor,AZ21-BTx642-229,07-16-2021,15.044448624867773,10.299999999999997,6.490000000000002,22.22,144.39536259506232,12.016462149695405
7712,2021,77,12,experimental,1,WW,sorghum bicolor,AZ21-BTx642-237,07-16-2021,14.794822477030587,9.86,6.25,22.049999999999997,144.4461191992006,12.018573925354065
7713,2021,77,13,experimental,1,WW,sorghum bicolor,AZ21-BTx642-193,07-16-2021,15.003303995824263,9.469999999999985,5.66,23.460000000000008,157.66535352599533,12.556486511998303
7714,2021,77,14,experimental,1,WW,sorghum bicolor,AZ21-BTx642-68,07-16-2021,14.023930994067989,8.61,5.249999999999986,21.489999999999995,149.81278352507795,12.239803246992084
7715,2021,77,15,experimental,1,WW,sorghum bicolor,AZ21-BTx642-154,07-16-2021,14.617351815037717,8.469999999999999,4.909999999999997,23.440000000000005,167.4456860052804,12.940080602735069
7716,2021,77,16,experimental,1,WW,sorghum bicolor,AZ21-BTx642-187,07-16-2021,12.993353582885312,7.179999999999993,4.739999999999995,19.069999999999993,148.18301639998836,12.173044664338843
7717,2021,77,17,experimental,2,WW,sorghum bicolor,AZ21-BTx642-98,07-16-2021,15.817297126723135,11.360000000000003,4.6200000000000045,25.120000000000005,175.54251049993474,13.249245657769906
7718,2021,77,18,experimental,2,WW,sorghum bicolor,AZ21-BTx642-66,07-16-2021,9.813340515072774,4.739999999999995,2.9099999999999966,11.589999999999993,130.308176142894,11.415260669073398
7719,2021,77,19,experimental,2,WW,sorghum bicolor,AZ21-BTx642-131,07-16-2021,8.74688839134043,4.960000000000008,2.9599999999999937,7.519999999999996,111.55470903332537,10.561946271086848
7720,2021,77,20,experimental,2,WW,sorghum bicolor,AZ21-BTx642-96,07-16-2021,9.528974536594687,6.349999999999994,4.010000000000005,12.64,68.81527967888535,8.295497554630785
7721,2021,77,21,experimental,2,WW,sorghum bicolor,AZ21-BTx642-239,07-16-2021,13.149857955865274,8.25,4.7549999999999955,19.710000000000008,134.80065953731477,11.61036862193939
7722,2021,77,22,check,2,WW,sorghum bicolor,BTx642,07-16-2021,13.84842545301306,8.079999999999998,5.219999999999999,21.42,146.92418923480653,12.121228866530263
7723,2021,77,23,experimental,2,WW,sorghum bicolor,AZ21-BTx642-108,07-16-2021,15.616687334457017,9.809999999999988,5.299999999999997,24.11999999999999,189.16821595147084,13.753843679185497
7724,2021,77,24,experimental,2,WW,sorghum bicolor,AZ21-BTx642-241,07-16-2021,15.263877968108666,10.050000000000004,3.1299999999999955,26.17,197.26095329204955,14.044961847297754
7725,2021,77,25,experimental,2,WW,sorghum bicolor,AZ21-BTx642-205,07-16-2021,13.293192455765631,6.910000000000011,2.059999999999988,22.0,206.2303021786874,14.360720809857957
7726,2021,77,26,experimental,2,WW,sorghum bicolor,AZ21-BTx642-36,07-16-2021,13.70686961962911,8.739999999999998,2.6699999999999875,23.439999999999998,167.10561089484187,12.92693354569605
7727,2021,77,27,experimental,2,WW,sorghum bicolor,AZ21-BTx642-204,07-16-2021,13.099108337110776,7.61999999999999,2.539999999999999,22.340000000000003,163.12784158856292,12.772151016510998
7728,2021,77,28,experimental,2,WW,sorghum bicolor,AZ21-BTx642-195,07-16-2021,14.46292997293247,9.5,4.539999999999999,23.560000000000002,155.88680726951216,12.485463838781167
7729,2021,77,29,experimental,2,WW,sorghum bicolor,AZ21-BTx642-122,07-16-2021,13.564148368659204,8.11,4.269999999999998,20.810000000000002,160.8618543711756,12.6831326718274
7730,2021,77,30,experimental,2,WW,sorghum bicolor,AZ21-BTx642-100,07-16-2021,11.360575624949345,7.5,4.329999999999998,16.05000000000001,100.58098538021244,10.029007198133444
7731,2021,77,31,experimental,2,WW,sorghum bicolor,AZ21-BTx642-60,07-16-2021,10.022860427545396,6.280000000000001,3.5999999999999943,14.129999999999995,85.3316851833162,9.237515097866753
7732,2021,77,32,border,,WW,sorghum bicolor,BTx642,07-16-2021,15.40467597236951,13.740000000000002,5.589999999999996,23.93,120.73460537939944,10.987929986098356
7801,2021,78,01,border,,WW,sorghum bicolor,BTx642,07-16-2021,12.906880266582917,8.159999999999997,5.59,20.42,97.4755786175687,9.872972126850591
7802,2021,78,02,experimental,1,WW,sorghum bicolor,AZ21-BTx642-141,07-16-2021,10.200269005508844,6.939999999999998,4.549999999999997,12.739999999999995,83.82072687051802,9.155366015103821
7803,2021,78,03,experimental,1,WW,sorghum bicolor,AZ21-BTx642-152,07-16-2021,13.27054133677039,9.280000000000001,5.329999999999998,19.369999999999997,122.07777374844865,11.048881108440286
7804,2021,78,04,check,1,WW,sorghum bicolor,BTx642,07-16-2021,13.692609206426678,9.5,5.280000000000001,20.370000000000005,138.7553820645355,11.779447443090678
7805,2021,78,05,experimental,1,WW,sorghum bicolor,AZ21-BTx642-3,07-16-2021,13.375278687967944,8.54,3.8900000000000006,20.150000000000006,158.7708920926697,12.600432218486384
7806,2021,78,06,experimental,1,WW,sorghum bicolor,AZ21-BTx642-151,07-16-2021,12.438598150301054,6.450000000000003,3.009999999999991,17.61,184.57412894873528,13.585806157484187
7807,2021,78,07,experimental,1,WW,sorghum bicolor,AZ21-BTx642-209,07-16-2021,4.326603816798263,3.769999999999996,2.6700000000000017,5.3799999999999955,8.34964243933773,2.8895747852128224
7808,2021,78,08,experimental,1,WW,sorghum bicolor,AZ21-BTx642-218,07-16-2021,13.999852242454201,9.219999999999999,6.009999999999991,20.099999999999994,137.14353220194624,11.710829697418806
7809,2021,78,09,experimental,1,WW,sorghum bicolor,AZ21-BTx642-168,07-16-2021,13.087286715903712,7.009999999999991,3.8400000000000034,19.559999999999995,167.7169511887152,12.950557948934678
7810,2021,78,10,experimental,1,WW,sorghum bicolor,AZ21-BTx642-98,07-16-2021,15.102941109627567,10.080000000000013,4.689999999999998,23.61,171.01584161151445,13.077302535749276
7811,2021,78,11,experimental,1,WW,sorghum bicolor,AZ21-BTx642-185,07-16-2021,12.268166016628522,7.739999999999995,4.959999999999994,16.360000000000014,128.13584362900815,11.31971040393738
7812,2021,78,12,experimental,1,WW,sorghum bicolor,AZ21-BTx642-104,07-16-2021,15.189075387385788,9.960000000000008,6.049999999999997,23.120000000000005,150.00782491597258,12.247768160606755
7813,2021,78,13,experimental,1,WW,sorghum bicolor,AZ21-BTx642-101,07-16-2021,14.798754315089413,8.129999999999995,5.010000000000005,23.730000000000018,180.58396278128168,13.438153250401697
7814,2021,78,14,experimental,1,WW,sorghum bicolor,AZ21-BTx642-37,07-16-2021,15.737150566743958,9.810000000000002,5.6200000000000045,24.610000000000014,185.3860785501825,13.615655641583423
7815,2021,78,15,experimental,1,WW,sorghum bicolor,AZ21-BTx642-176,07-16-2021,15.242690237423796,8.91000000000001,4.689999999999998,25.169999999999998,183.94515031361195,13.562638029292529
7816,2021,78,16,experimental,1,WW,sorghum bicolor,AZ21-BTx642-118,07-16-2021,12.855343193364495,7.25,4.740000000000009,18.730000000000004,139.55176074202012,11.813202814733188
7817,2021,78,17,experimental,2,WW,sorghum bicolor,AZ21-BTx642-118,07-16-2021,13.839509449538578,9.519999999999996,4.909999999999997,21.0,132.91428920064337,11.528845961354648
7818,2021,78,18,experimental,2,WW,sorghum bicolor,AZ21-BTx642-87,07-16-2021,13.928312359024293,8.180000000000007,3.740000000000009,22.08,172.72477265198503,13.142479699508195
7819,2021,78,19,experimental,2,WW,sorghum bicolor,AZ21-BTx642-168,07-16-2021,16.171694568601993,10.690000000000012,5.519999999999996,26.22,179.52715833536354,13.398774508713979
7820,2021,78,20,experimental,2,WW,sorghum bicolor,AZ21-BTx642-110,07-16-2021,15.356674050282423,10.300000000000011,4.809999999999988,24.730000000000004,174.49947220950543,13.209824836442966
7821,2021,78,21,experimental,2,WW,sorghum bicolor,AZ21-BTx642-77,07-16-2021,15.491061911761221,9.390000000000004,4.349999999999994,25.440000000000012,198.45559712925998,14.08742691655435
7822,2021,78,22,experimental,2,WW,sorghum bicolor,AZ21-BTx642-129,07-16-2021,14.551785904965298,8.350000000000009,4.959999999999994,23.849999999999994,161.9065327041491,12.724249789443348
7823,2021,78,23,experimental,2,WW,sorghum bicolor,AZ21-BTx642-132,07-16-2021,14.997610256231113,9.389999999999997,4.6200000000000045,24.61,171.46522643882284,13.094473125667289
7824,2021,78,24,experimental,2,WW,sorghum bicolor,AZ21-BTx642-203,07-16-2021,12.600393385947758,7.349999999999994,3.49,20.540000000000006,142.13276362917915,11.921944624480485
7825,2021,78,25,experimental,2,WW,sorghum bicolor,AZ21-BTx642-211,07-16-2021,14.760606626113272,9.909999999999997,3.4499999999999886,24.489999999999995,181.39511876088443,13.46830051494562
7826,2021,78,26,experimental,2,WW,sorghum bicolor,AZ21-BTx642-245,07-16-2021,14.481250671756573,8.979999999999997,3.280000000000001,24.099999999999994,186.42487588703676,13.653749517514841
7827,2021,78,27,experimental,2,WW,sorghum bicolor,AZ21-BTx642-38,07-16-2021,11.09607570171304,5.5,2.280000000000001,16.32,149.71233517035776,12.235699210521553
7828,2021,78,28,experimental,2,WW,sorghum bicolor,AZ21-BTx642-149,07-16-2021,12.952749960449294,8.280000000000001,4.230000000000004,19.525000000000006,140.8614367633215,11.868506088102306
7829,2021,78,29,experimental,2,WW,sorghum bicolor,AZ21-BTx642-188,07-16-2021,15.356554727539683,10.569999999999993,6.060000000000002,24.150000000000006,151.2868837524486,12.299873322617945
7830,2021,78,30,check,2,WW,sorghum bicolor,BTx642,07-16-2021,12.920848997636146,8.450000000000003,4.329999999999998,19.625,130.7117942520415,11.432925883256722
7831,2021,78,31,experimental,2,WW,sorghum bicolor,AZ21-BTx642-59,07-16-2021,13.430729240897215,9.759999999999998,4.599999999999994,21.150000000000006,121.84671580175598,11.038419986653706
7832,2021,78,32,border,,WW,sorghum bicolor,BTx642,07-16-2021,16.351364206742183,15.13000000000001,6.470000000000002,25.200000000000003,121.31586683651393,11.014348225678809
7901,2021,79,01,border,,WW,sorghum bicolor,BTx642,07-16-2021,13.746287550568008,9.939999999999998,5.549999999999997,21.299999999999997,104.60447139099273,10.227632736415242
7902,2021,79,02,experimental,1,WW,sorghum bicolor,AZ21-BTx642-230,07-16-2021,8.864604897174962,6.719999999999999,4.939999999999998,9.329999999999998,55.68265840138307,7.462081371935251
7903,2021,79,03,experimental,1,WW,sorghum bicolor,AZ21-BTx642-23,07-16-2021,12.443076546918387,8.5,5.719999999999999,16.47,116.7638597548361,10.805732726420551
7904,2021,79,04,experimental,1,WW,sorghum bicolor,AZ21-BTx642-203,07-16-2021,13.429956524187647,10.059999999999988,5.910000000000004,19.540000000000006,110.4066765493291,10.507458139308913
7905,2021,79,05,experimental,1,WW,sorghum bicolor,AZ21-BTx642-62,07-16-2021,14.31404518035707,9.61999999999999,4.329999999999998,22.88,159.5948586571917,12.633085872311314
7906,2021,79,06,experimental,1,WW,sorghum bicolor,AZ21-BTx642-199,07-16-2021,13.347719720194437,8.11,4.280000000000001,20.54,152.32741840595398,12.342099432671654
7907,2021,79,07,experimental,1,WW,sorghum bicolor,AZ21-BTx642-180,07-16-2021,12.86062021093352,7.6399999999999935,4.060000000000002,19.18999999999999,151.8749421436794,12.323755196516984
7908,2021,79,08,experimental,1,WW,sorghum bicolor,AZ21-BTx642-73,07-16-2021,14.02675640194759,9.399999999999991,5.5,20.760000000000005,133.85155222729776,11.569423158796543
7909,2021,79,09,experimental,1,WW,sorghum bicolor,AZ21-BTx642-30,07-16-2021,14.231589945380865,8.810000000000002,4.840000000000003,22.660000000000004,154.7788315755564,12.441014089516836
7910,2021,79,10,experimental,1,WW,sorghum bicolor,AZ21-BTx642-7,07-16-2021,10.897322618515208,6.230000000000004,3.9099999999999966,12.570000000000007,139.18478984806399,11.797660354835784
7911,2021,79,11,experimental,1,WW,sorghum bicolor,AZ21-BTx642-95,07-16-2021,12.583340314735334,6.519999999999996,4.1299999999999955,17.25,167.2076627845006,12.930880201459628
7912,2021,79,12,experimental,1,WW,sorghum bicolor,AZ21-BTx642-112,07-16-2021,4.755546527777779,3.6400000000000006,2.5200000000000102,5.299999999999997,20.67738213613644,4.547238957448403
7913,2021,79,13,experimental,1,WW,sorghum bicolor,AZ21-BTx642-166,07-16-2021,14.9180871025196,8.080000000000013,5.180000000000007,22.72999999999999,190.6131199531161,13.806271037217693
7914,2021,79,14,experimental,1,WW,sorghum bicolor,AZ21-BTx642-52,07-16-2021,13.434492465120528,8.100000000000001,5.420000000000016,19.490000000000002,140.08035815597685,11.835554830931114
7915,2021,79,15,check,1,WW,sorghum bicolor,BTx642,07-16-2021,14.781626688202344,8.810000000000002,5.27,22.950000000000003,171.39904048079708,13.091945633892507
7916,2021,79,16,experimental,1,WW,sorghum bicolor,AZ21-BTx642-12,07-16-2021,15.091881894576884,8.349999999999994,4.3500000000000085,24.254999999999995,203.41073379987256,14.262213495803257
7917,2021,79,17,experimental,2,WW,sorghum bicolor,AZ21-BTx642-174,07-16-2021,10.631991605094445,5.570000000000007,3.5700000000000074,15.170000000000002,109.41855523369317,10.460332462866234
7918,2021,79,18,experimental,2,WW,sorghum bicolor,AZ21-BTx642-81,07-16-2021,13.665349225991461,8.170000000000002,3.9099999999999966,21.710000000000008,157.58956920891944,12.553468413507058
7919,2021,79,19,experimental,2,WW,sorghum bicolor,AZ21-BTx642-240,07-16-2021,12.96967260981761,6.959999999999994,4.220000000000002,20.39,150.2554684738908,12.257873733804358
7920,2021,79,20,experimental,2,WW,sorghum bicolor,AZ21-BTx642-111,07-16-2021,14.044260926550207,8.350000000000009,4.790000000000006,21.809999999999988,156.62378375971383,12.514942419352709
7921,2021,79,21,experimental,2,WW,sorghum bicolor,AZ21-BTx642-82,07-16-2021,13.949197759021228,7.93,4.180000000000007,22.049999999999997,170.60705724427467,13.06166364764744
7922,2021,79,22,experimental,2,WW,sorghum bicolor,AZ21-BTx642-5,07-16-2021,15.077770399760881,7.349999999999994,4.180000000000007,21.370000000000005,260.01470045006465,16.124971331759465
7923,2021,79,23,experimental,2,WW,sorghum bicolor,AZ21-BTx642-182,07-16-2021,13.724135501959033,8.13000000000001,4.739999999999995,21.0,154.7470563163177,12.439736987425325
7924,2021,79,24,experimental,2,WW,sorghum bicolor,AZ21-BTx642-229,07-16-2021,13.823054546755644,8.519999999999996,3.8400000000000034,21.0,170.01302863838887,13.03890442630779
7925,2021,79,25,experimental,2,WW,sorghum bicolor,AZ21-BTx642-189,07-16-2021,14.709754234993229,9.450000000000003,3.450000000000003,24.220000000000002,183.4695479209446,13.545093130759367
7926,2021,79,26,check,2,WW,sorghum bicolor,BTx642,07-16-2021,13.533304010520185,8.179999999999993,3.059999999999995,22.049999999999997,171.56580996776245,13.098313248955472
7927,2021,79,27,experimental,2,WW,sorghum bicolor,AZ21-BTx642-80,07-16-2021,13.292437730501609,7.430000000000007,2.740000000000002,22.490000000000002,174.19210333082594,13.198185607530528
7928,2021,79,28,experimental,2,WW,sorghum bicolor,AZ21-BTx642-25,07-16-2021,13.117658555233008,8.11,4.890000000000001,19.470000000000006,146.02999542793276,12.08428712948897
7929,2021,79,29,experimental,2,WW,sorghum bicolor,AZ21-BTx642-133,07-16-2021,14.022802757984017,9.350000000000009,5.890000000000001,20.709999999999997,135.1357311284787,11.624789508996656
7930,2021,79,30,experimental,2,WW,sorghum bicolor,AZ21-BTx642-217,07-16-2021,10.759529685499981,6.890000000000001,4.159999999999997,14.25,101.74549915494822,10.086897399842442
7931,2021,79,31,experimental,2,WW,sorghum bicolor,AZ21-BTx642-126,07-16-2021,10.732747956110154,6.640000000000001,3.769999999999996,15.349999999999994,98.46132172716045,9.92276784607805
7932,2021,79,32,border,,WW,sorghum bicolor,BTx642,07-16-2021,17.529566035239505,16.59,7.819999999999993,25.930000000000014,121.35079571132884,11.015933719450604
8001,2021,80,01,border,,WW,sorghum bicolor,BTx642,07-16-2021,15.429866922240407,12.519999999999996,6.159999999999997,24.100000000000005,123.7741904801099,11.125384958737827
8002,2021,80,02,experimental,1,WW,sorghum bicolor,AZ21-BTx642-1,07-16-2021,9.699642829764775,7.029999999999998,4.719999999999999,12.980000000000004,60.13643210620286,7.7547683463919705
8003,2021,80,03,experimental,1,WW,sorghum bicolor,AZ21-BTx642-120,07-16-2021,12.609275316681323,8.329999999999998,5.5,18.179999999999993,113.71867819539403,10.663896013905708
8004,2021,80,04,experimental,1,WW,sorghum bicolor,AZ21-BTx642-244,07-16-2021,15.281662909549548,10.789999999999992,6.59,23.320000000000007,140.72175906508514,11.862620244494263
8005,2021,80,05,experimental,1,WW,sorghum bicolor,AZ21-BTx642-58,07-16-2021,13.66877041119996,9.5,3.3299999999999983,22.710000000000008,145.6128313517607,12.067014185446236
8006,2021,80,06,experimental,1,WW,sorghum bicolor,AZ21-BTx642-198,07-16-2021,12.971947122476193,7.840000000000003,3.769999999999996,20.49000000000001,146.52856306792367,12.104898308863387
8007,2021,80,07,experimental,1,WW,sorghum bicolor,AZ21-BTx642-172,07-16-2021,13.622753183558082,7.890000000000001,3.5999999999999943,21.97999999999999,169.88809392669768,13.03411270193325
8008,2021,80,08,experimental,1,WW,sorghum bicolor,AZ21-BTx642-96,07-16-2021,10.040882541914677,6.890000000000001,3.5,13.64,83.1581601080259,9.11910961158083
8009,2021,80,09,experimental,1,WW,sorghum bicolor,AZ21-BTx642-81,07-16-2021,14.734486719806625,9.759999999999998,4.6200000000000045,23.560000000000013,161.96303119506265,12.726469706680744
8010,2021,80,10,experimental,1,WW,sorghum bicolor,AZ21-BTx642-131,07-16-2021,10.630489461859419,5.3500000000000085,3.3999999999999915,13.590000000000003,131.8273103895059,11.481607482818157
8011,2021,80,11,check,1,WW,sorghum bicolor,BTx642,07-16-2021,15.185417212589014,9.980000000000004,5.469999999999999,23.760000000000005,155.92131999020373,12.486845878371517
8012,2021,80,12,experimental,1,WW,sorghum bicolor,AZ21-BTx642-59,07-16-2021,16.584624458046424,12.780000000000001,5.789999999999992,25.929999999999993,171.11614546595627,13.08113700967757
8013,2021,80,13,experimental,1,WW,sorghum bicolor,AZ21-BTx642-77,07-16-2021,14.92228214606388,7.909999999999997,4.859999999999999,23.50999999999999,197.18368172232232,14.042210713499578
8014,2021,80,14,experimental,1,WW,sorghum bicolor,AZ21-BTx642-136,07-16-2021,10.106316123152514,5.959999999999994,4.099999999999994,9.809999999999988,114.58865200453862,10.704608914133138
8015,2021,80,15,experimental,1,WW,sorghum bicolor,AZ21-BTx642-179,07-16-2021,16.899989135252593,10.740000000000009,5.519999999999996,27.779999999999994,195.46572907578386,13.980905874648604
8016,2021,80,16,experimental,1,WW,sorghum bicolor,AZ21-BTx642-74,07-16-2021,10.605914050573729,5.25,3.5700000000000074,13.490000000000002,128.67766952088792,11.34361800841724
8017,2021,80,17,experimental,2,WW,sorghum bicolor,AZ21-BTx642-243,07-16-2021,13.253063130348844,7.1299999999999955,4.1299999999999955,20.220000000000013,163.36078981925854,12.781267144507172
8018,2021,80,18,check,2,WW,sorghum bicolor,BTx642,07-16-2021,14.719609111818414,9.709999999999994,4.519999999999996,23.560000000000002,160.24979918043135,12.658980969273607
8019,2021,80,19,experimental,2,WW,sorghum bicolor,AZ21-BTx642-184,07-16-2021,15.565746293185306,11.030000000000001,4.8799999999999955,24.560000000000002,173.19287414723172,13.160276370473065
8020,2021,80,20,experimental,2,WW,sorghum bicolor,AZ21-BTx642-165,07-16-2021,12.965586668603667,7.789999999999992,4.6200000000000045,19.340000000000003,139.279973420983,11.80169366747769
8021,2021,80,21,experimental,2,WW,sorghum bicolor,AZ21-BTx642-202,07-16-2021,12.226025051246603,6.910000000000011,4.400000000000006,17.370000000000005,137.85031822395175,11.74096751651889
8022,2021,80,22,experimental,2,WW,sorghum bicolor,AZ21-BTx642-156,07-16-2021,13.69909903836511,7.559999999999999,4.959999999999994,20.61,163.27123104200598,12.777763147045965
8023,2021,80,23,experimental,2,WW,sorghum bicolor,AZ21-BTx642-64,07-16-2021,14.05070393872572,7.909999999999997,4.27,22.68,170.82336657013133,13.069941337669857
8024,2021,80,24,experimental,2,WW,sorghum bicolor,AZ21-BTx642-121,07-16-2021,9.252658952117223,4.960000000000008,2.759999999999998,12.64,94.69535216939975,9.731153691592779
8025,2021,80,25,experimental,2,WW,sorghum bicolor,AZ21-BTx642-102,07-16-2021,14.236459982304691,8.840000000000003,3.280000000000001,23.049999999999997,181.365361001836,13.467195736374963
